date,department,location,experience_level,project_status,base_salary,years_experience,projects_completed,performance_score,training_hours,overtime_hours,job_satisfaction,salary_per_year_experience,is_high_performer,satisfaction_category
2024-05-12,Marketing,New York,Lead,On Track,72144.91982874587,3.527451976956065,2,0.5020378285154157,12.0,0.3101810399882772,0.5193217923009501,20452.41729725877,False,Low
2024-05-13,Engineering,San Francisco,Mid,Completed,61865.726199228644,3.9603230827752505,6,0.6424591276003194,6.0,0.956768805559209,0.6950035922216833,15621.383636174298,False,Medium
2024-05-14,Marketing,Austin,Mid,Not Started,54258.00403553496,1.584460715940124,3,0.4541815455425808,7.0,0.8015496837670083,0.5861149165922835,34243.83040215769,False,Low
2024-05-15,Engineering,New York,Entry,On Track,88892.66321297461,9.492020273491558,6,0.7941166684617721,2.0,5.080981571316231,0.7613536705549789,9364.988764428355,False,Medium
2024-05-16,Engineering,Austin,Mid,On Track,103641.24960705196,19.10261829363732,2,1.0,1.0,17.236618226559347,0.981349029499956,5425.49968878207,True,High
2024-05-17,Finance,New York,Lead,On Track,54021.48639271288,3.21762242404725,8,0.44057777194035286,,,,16789.255939098835,False,Medium
2024-05-18,HR,San Francisco,Entry,Not Started,83444.53855035856,11.590964761268513,3,0.9774302579395004,10.0,13.355236670044539,0.8585321857013937,7199.1020824418765,True,High
2024-05-19,HR,Seattle,Senior,Not Started,65240.361463172594,18.066173332920492,6,1.0,5.0,22.718448707481762,0.8677798418365342,3611.1887260757367,True,High
2024-05-20,Sales,San Francisco,Mid,Completed,67693.11924352955,4.405703323665299,4,0.5788626163121603,8.0,3.8987715031599253,0.6655202503440948,15364.883713325631,False,Medium
2024-05-21,Marketing,Chicago,Senior,Not Started,66114.09113641696,5.600786485422978,5,0.6103695163589262,3.0,0.9228486935187388,0.683437265808112,11804.429843646138,False,Medium
2024-05-22,Finance,Austin,Entry,Not Started,62040.138454802756,7.048519340701624,6,0.745307370713955,2.0,0.5991246769760222,0.8171082213584842,8801.868230190194,False,High
2024-05-23,Marketing,Seattle,Mid,Not Started,75727.82441917241,8.038909501563243,1,0.7373297197384936,1.0,19.114401617276407,0.7713131283265553,9420.161329648805,False,Medium
2024-05-24,Sales,Austin,Entry,Completed,62535.748253834434,7.2904856769779425,5,0.7607456147455582,4.0,13.109505319801034,0.753045672196812,8577.720473590834,False,Medium
2024-05-25,Sales,New York,Entry,Delayed,79056.85238669759,4.6313698378430015,7,0.581285539145767,5.0,11.993677771287498,0.6536037564935469,17069.863810210685,False,Low
2024-05-26,Finance,Chicago,Mid,Delayed,74246.42835826294,8.814357609015312,6,0.9089395751484626,0.0,4.1502516802363125,0.8645016402887218,8423.35104288528,True,High
2024-05-27,Sales,Chicago,Mid,On Track,71415.77929700386,4.700771367424486,6,0.6585005565152942,,,,15192.353278847504,False,Medium
2024-05-28,Finance,Austin,Entry,Delayed,61386.545069376036,7.607323596487476,7,0.80785323990966,3.0,31.727923896180474,0.7657759387817187,8069.401056860523,True,Medium
2024-05-29,Sales,Chicago,Lead,Delayed,66348.430041475,5.887519765541264,4,0.6601866347060275,8.0,0.6593121752692863,0.609594914433256,11269.33457273503,False,Low
2024-05-30,HR,Austin,Mid,Completed,86330.86838738635,1.7970040408441894,3,0.5072354582610632,7.0,14.860339789429046,0.5466682317124497,48041.55495767843,False,Low
2024-05-31,Finance,New York,Entry,Completed,82513.75781436572,12.652800641285406,8,1.0,19.0,3.7053240762636164,0.924115749450933,6521.382905941612,True,High
2024-06-01,HR,New York,Senior,Delayed,60336.67132802174,4.029636165781459,4,0.5056358247643411,2.0,0.39837706603658296,0.4571680123453166,14973.230546316772,False,Low
2024-06-02,HR,Austin,Senior,Delayed,76489.98458143839,13.435720481842317,5,1.0,4.0,13.570078706798244,0.9018310340339618,5693.031846324182,True,High
2024-06-03,Finance,San Francisco,Mid,Delayed,86270.80685057683,11.306713036618689,5,1.0,8.0,4.018395170312712,0.9664258167467493,7630.05186133002,True,High
2024-06-04,Marketing,San Francisco,Mid,On Track,49958.92078317942,6.915393718330236,3,0.7268300668250107,7.0,12.806649490920016,0.7942263473358492,7224.306065286808,False,High
2024-06-05,Engineering,New York,Senior,Completed,83150.40288569902,8.302047215470523,9,0.8107930231998601,4.0,12.298185571806314,0.7688201157366452,10015.650444718221,True,Medium
2024-06-06,Sales,Seattle,Entry,Delayed,65060.643615812296,8.938330233347664,8,0.7986233997563874,11.0,7.652596459950903,0.7586114237835286,7278.83641768796,False,Medium
2024-06-07,Sales,San Francisco,Entry,Not Started,83558.9800288974,5.273992630822672,6,0.6742767412601756,4.0,15.022581340861088,0.6645945406849473,15843.590592174058,False,Medium
2024-06-08,Marketing,Austin,Entry,Delayed,63551.11265186225,5.436706764202152,3,0.6843294560253034,3.0,8.699758290457412,0.6789030495323588,11689.26620621013,False,Medium
2024-06-09,Engineering,New York,Lead,Not Started,47926.76849003221,8.669142698656426,5,0.8717115699753819,6.0,3.3776466543520756,0.8866173033909608,5528.432297862633,True,High
2024-06-10,Marketing,Chicago,Mid,On Track,50586.86343175256,5.927890751828571,5,0.6505046181958197,1.0,13.246925268207201,0.753667598083407,8533.703731997435,False,Medium
2024-06-11,Engineering,Chicago,Lead,Not Started,75721.27419992074,4.641173685872747,5,0.5702021504174446,7.0,8.895023069791478,0.548160047803214,16315.113228881837,False,Low
2024-06-12,Finance,San Francisco,Lead,Completed,78895.83752582222,3.5642632692825433,3,0.4821309061407538,5.0,0.12808967370769603,0.5259757002704754,22135.244106618225,False,Low
2024-06-13,Finance,Seattle,Lead,On Track,61435.25062343387,7.7480030461069616,7,0.7882350828368551,9.0,23.1916353681751,0.6929082812699248,7929.172234167157,False,Medium
2024-06-14,HR,San Francisco,Lead,On Track,84578.88688166061,3.9443231527801803,3,0.5134430959956707,3.0,7.888734072132486,0.5831216135721571,21443.19408059775,False,Low
2024-06-15,HR,Seattle,Entry,Delayed,50077.1990659656,10.138959382027979,0,0.8812409027117072,3.0,20.297166943069275,0.8198921129896836,4939.0866635417215,True,High
2024-06-16,Finance,San Francisco,Mid,On Track,74008.80302029024,10.674406480976314,6,0.9435167601821519,3.0,21.433346304688396,0.9016131550267752,6933.294432077986,True,High
2024-06-17,HR,Chicago,Mid,On Track,56834.75700356315,8.262053181150709,6,0.7961569438616738,3.0,5.8872708908551505,0.8121546896364911,6879.011276909671,False,High
2024-06-18,Finance,Seattle,Lead,Not Started,65222.45838296761,9.366858791404972,4,0.8604923863314202,6.0,7.085857370411725,0.8521964525935805,6963.108960585135,True,High
2024-06-19,Marketing,Chicago,Mid,Delayed,75710.9800697462,8.27742667931659,5,0.8353033846326059,3.0,5.374338155196567,0.7356451188432389,9146.68084695099,True,Medium
2024-06-20,Sales,Austin,Senior,Completed,62093.799520740715,9.784761820859941,9,0.9102476213376077,2.0,5.968134798374444,0.8610167344734119,6345.969442849816,True,High
2024-06-21,Finance,Austin,Entry,Delayed,69231.66683655261,9.527249219943076,5,0.8801087119761399,5.0,22.55197425880441,0.7647687213017778,7266.700517462296,True,Medium
2024-06-22,Finance,New York,Mid,Completed,90094.39213821662,7.4884049855906865,4,0.7766248162679006,,,,12031.185854875337,False,Medium
2024-06-23,Finance,Chicago,Entry,Not Started,66346.62195715276,11.395374916144007,3,0.9640614133244552,6.0,1.352765445917234,0.8838825043663393,5822.241255367426,True,High
2024-06-24,HR,Chicago,Senior,On Track,87535.38168097712,5.394662008136128,6,0.6478908654445548,10.0,9.423980348637706,0.6170327586145473,16226.295836320776,False,Low
2024-06-25,HR,New York,Entry,On Track,58054.397180135726,3.63431049723616,2,0.544082729547955,5.0,54.983892246771646,0.5813659632692192,15973.978344526491,False,Low
2024-06-26,HR,Austin,Senior,Delayed,82947.06266872924,3.5160749867144268,6,0.4708426248285664,6.0,9.052288933124483,0.5639445466684962,23590.81162436714,False,Low
2024-06-27,HR,Austin,Lead,Delayed,96623.5293098685,4.899596675646931,6,0.6538035507136304,9.0,15.411795634105626,0.7156586667648763,19720.710847512884,False,Medium
2024-06-28,Marketing,Seattle,Mid,Delayed,37925.33249809066,1.667441485839034,6,0.38478914094126226,2.0,14.656037224093712,0.5528663282193749,22744.62571561073,False,Low
2024-06-29,Finance,Seattle,Lead,On Track,63046.57116794285,6.87241233741734,5,0.7359571322132978,4.0,4.3127153679015064,0.7430009304260738,9173.863277190352,False,Medium
2024-06-30,Marketing,Austin,Mid,On Track,83656.0819077081,9.012511318422124,3,0.9073271487267383,4.0,4.649751774534581,0.8451065607580085,9282.21657116923,True,High
2024-07-01,HR,San Francisco,Lead,Not Started,71954.3192093551,10.581163652710973,4,0.9918968894712132,2.0,12.87631342151191,0.950155944321809,6800.2274202535245,True,High
2024-07-02,Marketing,Chicago,Senior,Completed,80567.18810056963,2.000647948081932,4,0.44141221242766937,3.0,6.931142443120198,0.5635821536119672,40270.54743829932,False,Low
2024-07-03,Finance,Seattle,Mid,Delayed,65940.22219926269,3.589539863759528,5,0.520872431710289,3.0,8.452981823808628,0.5949557305033281,18370.104442913125,False,Low
2024-07-04,Finance,San Francisco,Lead,On Track,76298.8468120935,9.94968899935823,4,0.9548818163045165,5.0,12.47944860518406,0.9298502806338724,7668.465498470846,True,High
2024-07-05,HR,Seattle,Entry,Completed,72664.84146911881,5.28625644945958,4,0.6641631860799196,2.0,15.031654344161115,0.6624530329397126,13745.99249276819,False,Medium
2024-07-06,Finance,New York,Entry,Delayed,92516.73092489711,8.886800165066326,5,0.8284734091022143,5.0,3.1679040958805187,0.8038503456401038,10410.578521679476,True,High
2024-07-07,Marketing,Chicago,Lead,Delayed,78816.3126495182,2.5723324237422305,5,0.4425441995444662,8.0,1.587539781090221,0.4432971300104524,30640.018343685217,False,Low
2024-07-08,Engineering,Seattle,Senior,Completed,80064.03993112803,13.33801055256022,5,1.0,7.0,3.4502118034352858,0.9875440692105097,6002.697299992749,True,High
2024-07-09,Finance,Austin,Lead,Completed,68821.845508163,2.4510085663165353,7,0.47322178764633566,0.0,7.083386388437667,0.5341291289582479,28078.990197733565,False,Low
2024-07-10,Marketing,New York,Entry,Completed,67685.9066389126,6.746381716342174,3,0.7214749931797946,4.0,4.187651386513849,0.7928328693625932,10032.91979090849,False,High
2024-07-11,Marketing,New York,Mid,On Track,68511.62718270569,6.856757682314203,2,0.776853115924554,2.0,8.401697630546018,0.7392685979985608,9991.840219090627,False,Medium
2024-07-12,Marketing,Austin,Mid,Not Started,80916.78213567445,4.327379993911646,4,0.5940050033739135,10.0,0.5494809570331891,0.6544035843758423,18698.792860696154,False,Low
2024-07-13,Finance,New York,Lead,Delayed,68685.23278769606,8.081145643054015,4,0.8582379063501485,2.0,7.12840653505763,0.8282300123993307,8499.442507478265,True,High
2024-07-14,Engineering,Chicago,Mid,Delayed,79346.6228534462,8.224292851677635,6,0.7855630019840113,19.0,4.58842003692759,0.7478043647790305,9647.8352953179,False,Medium
2024-07-15,HR,Seattle,Entry,Completed,106131.01197968159,7.679011632574686,3,0.826266711193186,5.0,7.650014739258317,0.8249690932132313,13820.920849952803,True,High
2024-07-16,HR,New York,Mid,On Track,88066.87055147538,4.276489004794298,5,0.5554326851234717,4.0,5.491045956307932,0.6712655960463327,20593.26481437112,False,Medium
2024-07-17,Finance,Chicago,Lead,Completed,70109.64701748238,3.763157049764331,5,0.5768932654575507,2.0,3.343905956325292,0.7093658673129675,18630.53975434616,False,Medium
2024-07-18,Finance,Austin,Lead,On Track,93018.20883245918,4.5764673622440775,5,0.5362377060334169,6.0,23.445317348768366,0.6337889319875134,20325.329882140264,False,Low
2024-07-19,Sales,Seattle,Lead,Not Started,68878.86940467673,3.4432802690150677,5,0.5360022281155516,11.0,2.042788495431779,0.5457500761442382,20003.85214776001,False,Low
2024-07-20,Engineering,Austin,Entry,Delayed,44428.131972332194,11.719693936792293,3,0.9437941185497011,4.0,11.437108383178279,0.8224048320119667,3790.895241116875,True,High
2024-07-21,Marketing,Seattle,Senior,Delayed,59878.70533623894,4.834550023470415,10,0.5993875019705548,0.0,25.855411849370814,0.695823363323396,12385.579846220277,False,Medium
2024-07-22,Marketing,New York,Mid,On Track,46938.121184612166,6.625456766870453,5,0.7351415657673437,,,,7084.510975804536,False,Medium
2024-07-23,HR,New York,Lead,Not Started,69727.29773938037,9.924723825474251,4,0.8946446874792112,5.0,20.90773414144501,0.8789692602424303,7025.615922974912,True,High
2024-07-24,Finance,Seattle,Senior,Not Started,75276.27568784327,3.3374180081575604,4,0.478227575339215,2.0,1.3336166809515615,0.5657866160543267,22555.243455823485,False,Low
2024-07-25,Engineering,Chicago,Lead,Delayed,100146.55968412924,2.3890145777812966,7,0.49718561343871515,5.0,6.808012467165674,0.6323714904166712,41919.61012524939,False,Low
2024-07-26,HR,Chicago,Lead,Delayed,79903.91060646244,3.4508859205253017,3,0.5229146436376412,6.0,6.106925171871519,0.6139880755497698,23154.60796058401,False,Low
2024-07-27,Engineering,Chicago,Entry,Completed,71713.49206786703,7.087391955219822,6,0.7256606914319624,2.0,0.08151944027944447,0.7315864500438656,10118.460009122322,False,Medium
2024-07-28,Finance,San Francisco,Entry,On Track,87441.08371775234,6.78787198293591,2,0.7289481558223257,9.0,5.856521590282916,0.828019755156354,12881.958283475473,False,High
2024-07-29,Marketing,Chicago,Senior,Delayed,41832.97036488172,7.669850304109027,4,0.8856577839243652,3.0,4.604965750530289,0.8820065863241189,5454.209496431792,True,High
2024-07-30,Sales,New York,Lead,Not Started,78534.21837162849,5.61078394449706,4,0.7027871506610854,8.0,11.080528946101804,0.7419139552272735,13997.013456319812,False,Medium
2024-07-31,Engineering,San Francisco,Mid,Not Started,86562.9779083045,1.253881791182562,4,0.4417358541984674,3.0,27.859540995282096,0.5034978246891144,69035.99567122284,False,Low
2024-08-01,Marketing,Chicago,Mid,Delayed,52821.20631330238,5.49776155309144,8,0.667287545945181,0.0,0.8969616500472126,0.6405023433965993,9607.765961330306,False,Low
2024-08-02,Engineering,New York,Mid,Not Started,92156.31064810394,10.748398233603673,5,0.9715633049193063,4.0,3.9671805543056875,0.8934182489440587,8573.957593047444,True,High
2024-08-03,Engineering,San Francisco,Senior,On Track,80077.44611241622,12.47809758663841,8,0.9728425636650879,2.0,5.871034256728615,0.838542679514756,6417.440283378087,True,High
2024-08-04,Engineering,New York,Entry,Not Started,68770.68129148798,6.351289518212704,5,0.673918157234237,5.0,6.073096853630612,0.6822537455106278,10827.829702028845,False,Medium
2024-08-05,Finance,Seattle,Senior,Not Started,84491.72799159428,6.803795114655918,7,0.7090047303512561,5.0,14.908095490223818,0.7573462218644311,12418.323386839258,False,Medium
2024-08-06,HR,New York,Entry,Delayed,109060.39286706594,8.784140661273529,8,0.7720527571145105,9.0,5.8590064306015535,0.8096174726257654,12415.601829770143,False,High
2024-08-07,Engineering,San Francisco,Mid,On Track,77727.99382587743,12.26213361322365,3,1.0,,,,6338.863714717194,True,Medium
2024-08-08,Finance,Chicago,Mid,On Track,78723.30879450504,6.002045054612305,4,0.6008892444398329,4.0,12.382333673102979,0.7777413404665979,13116.080948777562,False,Medium
2024-08-09,Sales,San Francisco,Entry,Completed,68109.58650689633,8.708615996245248,6,0.84098400634682,6.0,21.613433343105694,0.8709891292850978,7820.942677488826,True,High
2024-08-10,HR,Chicago,Mid,On Track,62252.33445802813,4.156509521340688,4,0.6021412101143939,3.0,7.213506095872098,0.6451502229969478,14977.070096533438,False,Low
2024-08-11,Finance,Chicago,Senior,Completed,87455.03724816369,2.6057826707016103,4,0.5206179409870698,6.0,8.701433942738008,0.640796612802375,33561.907610896924,False,Low
2024-08-12,Sales,Austin,Entry,Delayed,62158.74261136699,4.441996716204546,6,0.6031111814554424,7.0,1.7785527227080729,0.621100638967758,13993.423809749771,False,Low
2024-08-13,HR,Seattle,Mid,Not Started,76073.49355829088,13.998770188437927,2,1.0,3.0,2.492898365948513,0.9364262073700662,5434.29833722984,True,High
2024-08-14,Finance,Austin,Lead,On Track,67835.13829852325,8.817671488665926,4,0.7717776829791572,7.0,2.681020047235587,0.7490188751548664,7693.089767033995,False,Medium
2024-08-15,Sales,San Francisco,Mid,Completed,82184.69738619588,2.759139318412537,2,0.4152736111286922,7.0,5.634214764324254,0.46116156642586037,29786.35288104285,False,Low
2024-08-16,Finance,Austin,Lead,On Track,80004.93157930422,9.072245826327837,8,0.8135754464894903,5.0,26.331081536467508,0.8184712135896111,8818.64679494556,True,High
2024-08-17,Sales,Chicago,Mid,Delayed,90563.0991638685,2.8916078270724266,7,0.4579420817029186,9.0,7.376943689966257,0.5452938562876182,31319.28829213262,False,Low
2024-08-18,Engineering,San Francisco,Lead,Completed,67349.7540171788,7.604101981025481,2,0.7698561789418654,,,,8857.02929619259,False,Medium
2024-08-19,Engineering,Austin,Mid,Completed,70951.87597059943,3.25689398592923,5,0.4748470704306751,4.0,3.093657886686466,0.5561718638336112,21785.135247611084,False,Low
2024-08-20,HR,New York,Lead,Completed,60318.54426326539,2.6633077303169914,6,0.49335749956575004,4.0,4.845327146540422,0.5299356954800366,22647.981521867234,False,Low
2024-08-21,Sales,Seattle,Entry,Delayed,68335.60109885833,15.441912301150522,7,1.0,7.0,9.761972657614502,0.9964752080752307,4425.332806336874,True,High
2024-08-22,Engineering,New York,Entry,Completed,80659.50739567279,4.832201937378324,7,0.6103539447123405,1.0,5.798776987983042,0.6634409816364228,16692.081258390874,False,Medium
2024-08-23,HR,San Francisco,Lead,Not Started,86354.82924968028,8.718858125844735,7,0.8887415096575323,2.0,4.983123164104175,0.8351055891820123,9904.3737153727,True,High
2024-08-24,Marketing,Austin,Mid,Delayed,61167.52013733562,6.160159560527079,6,0.64240030426361,4.0,8.317855353138416,0.6157657471204889,9929.535028489094,False,Low
2024-08-25,Engineering,Chicago,Senior,Not Started,88044.0888015849,3.0362920388966534,5,0.518925705465494,4.0,2.768542322730123,0.6514001177993103,28997.239947175472,False,Low
2024-08-26,Engineering,Austin,Senior,Not Started,95334.56788207426,5.1658660947988215,5,0.6293930365488865,8.0,0.8219022390336981,0.7068544458386717,18454.7113944863,False,Medium
2024-08-27,Finance,San Francisco,Senior,Delayed,81201.52354835552,3.053016570583308,8,0.48984154299621074,15.0,0.24717285587525062,0.5679570030603671,26597.144716067225,False,Low
2024-08-28,Marketing,San Francisco,Senior,On Track,103151.937188371,22.373373777050194,7,1.0,,,,4610.477535318369,True,Medium
2024-08-29,Sales,San Francisco,Lead,Not Started,63393.1620134464,9.695933719345016,4,0.9369165893429813,5.0,0.9606169968357735,0.9554935190141642,6538.118333767732,True,High
2024-08-30,HR,San Francisco,Entry,Delayed,56330.179450328746,6.087515720955983,5,0.6473913114178218,1.0,4.099862709606948,0.6617583418198676,9253.393671972754,False,Medium
2024-08-31,Marketing,Austin,Entry,Not Started,48319.19626643582,8.432417992315909,8,0.8186586561846376,6.0,14.825125306050339,0.7678430713158699,5730.170908328664,True,Medium
2024-09-01,Sales,New York,Senior,Completed,97440.66467233775,9.313940165359952,5,0.8900848772249598,4.0,12.598179531824453,0.8458488915394552,10461.809174460377,True,High
2024-09-02,Engineering,Chicago,Entry,Not Started,84815.48484531087,9.32919393506516,2,0.8688313661830063,,,,9091.405477864415,True,Medium
2024-09-03,HR,Chicago,Lead,Not Started,74166.22993634318,9.084941212821501,3,0.888497326060802,3.0,19.139287566238245,0.8393596473064255,8163.644452830691,True,High
2024-09-04,HR,Seattle,Senior,Not Started,79199.52939479731,8.660170017308161,7,0.8508578817549007,9.0,3.313798989716177,0.6681749609533009,9145.262649175436,True,Medium
2024-09-05,Marketing,San Francisco,Lead,Completed,58117.66429052435,6.4049533888924195,3,0.7775996529477858,5.0,21.632906775444454,0.7805529282156628,9073.862175377108,False,Medium
2024-09-06,Finance,San Francisco,Lead,Not Started,111686.27969425239,14.71868537136466,8,1.0,1.0,5.095583765117139,0.9665161883557523,7588.060813606294,True,High
2024-09-07,Sales,San Francisco,Mid,Delayed,76938.31772962841,6.665647070861125,1,0.7150413846617716,2.0,5.123155970027349,0.6854316959888967,11542.512964114805,False,Medium
2024-09-08,Marketing,New York,Lead,Not Started,76640.9219190734,6.199688121544899,5,0.6556411868322063,0.0,5.197849953844496,0.7541737139788074,12362.060867664302,False,Medium
2024-09-09,Finance,San Francisco,Mid,Delayed,85886.49935848037,6.7018449843192895,3,0.7462749972767192,1.0,1.0324538328489206,0.7867616874826181,12815.35152774112,False,High
2024-09-10,Finance,Seattle,Senior,Not Started,82215.13847605069,7.005589382713778,5,0.6756484873610049,6.0,37.08694413393228,0.7190488254278113,11735.649063148881,False,Medium
2024-09-11,Finance,Seattle,Lead,Not Started,78358.26036418696,2.0094936923575943,5,0.45442212995045117,7.0,1.490880905148161,0.4974615159720984,38994.031512611946,False,Low
2024-09-12,HR,New York,Entry,Not Started,63142.88316832032,3.428707406415172,2,0.5005205071309767,6.0,4.168583520307001,0.5879134338717972,18415.943877327903,False,Low
2024-09-13,Sales,San Francisco,Senior,On Track,82072.02535703994,5.610662832478835,7,0.6272732953038895,6.0,3.846340691126775,0.6800631532653918,14627.866226775184,False,Medium
2024-09-14,Sales,Austin,Lead,On Track,103230.3674471255,1.9541741702702817,2,0.37939052207458945,2.0,0.7761504239038132,0.48688682708411757,52825.57154710919,False,Low
2024-09-15,Marketing,Austin,Lead,Completed,95181.30069232467,6.081330050928975,4,0.6662767652076983,4.0,1.6518144745725203,0.7315040197534046,15651.39531898699,False,Medium
2024-09-16,Engineering,Chicago,Entry,Delayed,98897.79939959096,6.947780445013215,5,0.7802468479124299,4.0,0.45895610429664724,0.7549399184177027,14234.44511269424,False,Medium
2024-09-17,Marketing,New York,Mid,Completed,67331.76485353222,2.5351855834947568,4,0.47110358766850624,2.0,3.4588266714136484,0.5425492522794757,26558.909648229892,False,Low
2024-09-18,Sales,Austin,Lead,Delayed,60155.92769612129,3.972590929420952,4,0.5834626724802361,7.0,20.1482995342853,0.6034371573894537,15142.744059200091,False,Low
2024-09-19,HR,Chicago,Lead,Completed,73113.19619850528,12.787586270132834,5,1.0,6.0,4.146706580716245,0.904694346449489,5717.513427007816,True,High
2024-09-20,Marketing,Seattle,Entry,Completed,75835.87368433042,8.485875940737937,4,0.8397027798371792,4.0,1.3203746003187533,0.806042375600936,8936.717224472608,True,High
2024-09-21,Engineering,Chicago,Senior,Not Started,91412.87277706423,8.188473354504941,4,0.7889564183878028,,,,11163.603863566686,False,Medium
2024-09-22,Marketing,San Francisco,Lead,Not Started,49613.030554277706,11.84327909093285,5,1.0,5.0,56.84248134790148,0.914603337895237,4189.129562289989,True,High
2024-09-23,Finance,San Francisco,Mid,Not Started,97943.2547919092,3.4711676877792073,7,0.5064982154141808,7.0,2.6438723568616473,0.6211331581334067,28216.226815182068,False,Low
2024-09-24,Engineering,Seattle,Mid,Not Started,72629.88152131515,2.5397499813236966,6,0.45220809154753505,4.0,3.2790841853158694,0.6091670680687633,28597.256444691877,False,Low
2024-09-25,Finance,New York,Entry,Not Started,68596.7839507887,10.881596914336019,6,0.9121001028754017,2.0,35.70103286204723,0.8057867249307004,6303.926205942759,True,High
2024-09-26,HR,San Francisco,Mid,Completed,59818.434371097486,5.711573800253006,8,0.6997447276585561,,,,10473.196436409122,False,Medium
2024-09-27,Sales,San Francisco,Lead,Delayed,50177.14992201346,3.4128370624984896,5,0.5093301207239318,3.0,7.158306511198323,0.6118820286088517,14702.474511126962,False,Low
2024-09-28,Marketing,Chicago,Mid,On Track,87347.55875942872,2.0005139019164204,2,0.4473147639476197,4.0,2.7397923070781047,0.49793179773610957,43662.560243022,False,Low
2024-09-29,Marketing,Chicago,Lead,On Track,76099.76950782606,6.750168917183654,4,0.6835716578867537,2.0,26.934359794705415,0.6886553856885193,11273.75780391239,False,Medium
2024-09-30,Finance,Chicago,Entry,Delayed,55650.58650388419,5.299506124486703,6,0.6554082726578211,8.0,39.91121115590344,0.6965652427475393,10501.08919522654,False,Medium
2024-10-01,Finance,Austin,Mid,On Track,55573.818419045754,4.739456429010799,3,0.5738897362152446,1.0,16.857675220131835,0.5522470551174198,11725.778947744206,False,Low
2024-10-02,Sales,Seattle,Lead,Completed,69963.22951064807,1.3944911482493263,3,0.39800112002688665,3.0,3.7802089315671976,0.4996972838927807,50171.15354119056,False,Low
2024-10-03,Marketing,New York,Senior,Delayed,100035.32287934089,14.600715223515026,5,1.0,5.0,5.166550406495208,0.9486495556085538,6851.398808068667,True,High
2024-10-04,Sales,Chicago,Lead,Delayed,71106.12972954592,2.2641930728963744,5,0.4874819568630837,3.0,2.774752512824214,0.5327406676129524,31404.62294524485,False,Low
2024-10-05,Finance,New York,Lead,On Track,52452.85570322841,5.036731625572098,6,0.6213226946336482,6.0,22.141893722329904,0.5933323958076886,10414.066025856708,False,Low
2024-10-06,Finance,Chicago,Entry,On Track,71313.85403871084,4.51498741680998,2,0.5201740037003301,6.0,24.59920745829208,0.5980607624026641,15794.917561275717,False,Low
2024-10-07,Engineering,San Francisco,Lead,Completed,70909.14645378494,8.643398461332513,6,0.9583163304823765,1.0,5.427819345914983,0.9951927006425212,8203.85022986123,True,High
2024-10-08,Finance,New York,Entry,Not Started,34546.700355876426,2.0132032235316517,4,0.5106265522228246,2.0,10.686644453254958,0.5503431460778723,17160.0660837772,False,Low
2024-10-09,Finance,Austin,Lead,Delayed,74185.57700223282,8.012087226027653,3,0.8296322265571912,3.0,1.8098626442338286,0.7748255306220448,9259.207358756328,True,Medium
2024-10-10,Sales,Chicago,Lead,Not Started,71535.98204686983,6.771304852013117,4,0.6961501398571481,4.0,5.708161035865064,0.7032828784589622,10564.578557647143,False,Medium
2024-10-11,Engineering,Seattle,Lead,On Track,85443.09547220127,3.8494071290207073,2,0.5464207412731639,5.0,9.983121431317972,0.6781322581570631,22196.42989385175,False,Medium
2024-10-12,Engineering,San Francisco,Entry,Delayed,102734.34142418018,7.837482365621904,6,0.7685121247462536,4.0,4.8678870335983575,0.6886002809797028,13108.079435663038,False,Medium
2024-10-13,Marketing,Chicago,Lead,Not Started,91898.47544321636,6.074526264638501,8,0.7350258134421657,,,,15128.5007981911,False,Medium
2024-10-14,HR,New York,Entry,Completed,70966.66964167754,16.749467190608538,5,1.0,10.0,0.009994915922931806,0.9038080060978146,4236.950873366808,True,High
2024-10-15,Marketing,Chicago,Senior,Completed,58402.11136887495,5.296478258519505,6,0.606422141176777,8.0,16.311390059406786,0.632183998425154,11026.593241449416,False,Low
2024-10-16,Marketing,San Francisco,Entry,Completed,113600.3970487479,3.1352072747477004,5,0.4892822325198708,4.0,22.012712623255972,0.5220400603811787,36233.77566253244,False,Low
2024-10-17,Marketing,Seattle,Senior,Delayed,75888.27651021733,8.061862948011623,5,0.8485593025834935,4.0,34.88833557115844,0.8077878096781431,9413.243192001224,True,High
2024-10-18,Engineering,Seattle,Entry,Delayed,75208.9393786942,4.88289616119976,6,0.6769776835448047,2.0,12.703668594819113,0.654725934134877,15402.52688073032,False,Low
2024-10-19,Sales,Seattle,Entry,Delayed,74638.12369334995,5.997256127081089,4,0.7409686301643152,2.0,7.958275407561236,0.7192736822592016,12445.378705157436,False,Medium
2024-10-20,Finance,San Francisco,Lead,Delayed,77971.27141151782,2.552448387897237,4,0.5034281858759934,8.0,3.1373111498267163,0.4664525004141097,30547.638800936646,False,Low
2024-10-21,Engineering,Chicago,Mid,Delayed,72834.59382114086,8.725729764617697,5,0.8334387911249563,3.0,72.63681879426066,0.7303810959235055,8347.106292069771,True,Medium
2024-10-22,Finance,San Francisco,Mid,Not Started,66395.06989679646,4.391536145111305,5,0.45383161569351343,6.0,8.909955070668707,0.5578346651573018,15118.871324948108,False,Low
2024-10-23,Finance,San Francisco,Lead,Not Started,66797.11588139411,7.102050826975814,4,0.7580094505708778,,,,9405.327772039836,False,Medium
